replicon__gene,SRR3240403,SRR3240404,SRR3240405,SRR3240406,SRR3240407,SRR3240408,SRR3240409,SRR3240410,SRR3240411,SRR3240412,SRR3240413,SRR3240414,SRR3240397,SRR3240398,SRR3240399,SRR3240400,SRR3240401,SRR3240402
CP007547__BD94_0933,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
CP007547__BD94_0934,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
CP007547__BD94_0935,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
CP007547__BD94_0936,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
CP007547__BD94_0937,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
CP007547__BD94_0938,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
CP007547__BD94_0939,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
CP007547__BD94_0940,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
CP007547__BD94_0941,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
CP007547__BD94_0942,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
CP007547__BD94_0943,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
CP007547__BD94_0944,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
CP007547__BD94_0945,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
CP007547__BD94_0946,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
CP007547__BD94_0947,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
CP007547__BD94_0948,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0949,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
CP007547__BD94_0950,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
CP007547__BD94_0951,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
CP007547__BD94_0952,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
CP007547__BD94_0953,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
CP007547__BD94_0954,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
CP007547__BD94_0955,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
CP007547__BD94_0956,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
CP007547__BD94_0957,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
CP007547__BD94_0958,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
CP007547__BD94_0961,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
CP007547__BD94_0962,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
CP007547__BD94_0963,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
CP007547__BD94_0964,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0965,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0966,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0967,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0968,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0970,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0971,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0972,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0973,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0974,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0976,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0978,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0979,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0980,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0981,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0982,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0983,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0984,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0985,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0986,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0988,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0989,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0990,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0992,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0993,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_0999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1040,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1043,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1047,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1048,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1050,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1051,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1056,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1060,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1063,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1064,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1065,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1066,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1067,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1068,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1069,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1070,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1071,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1072,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1073,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1075,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1076,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1078,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1079,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1080,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1081,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1082,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1084,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1085,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1089,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1090,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1091,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1092,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1093,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1094,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1095,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1096,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1097,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1099,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1119,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1134,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1135,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1137,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1140,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1141,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1149,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1163,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1165,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1166,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1169,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1170,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1171,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1181,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1187,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1188,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1189,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1190,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1195,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1203,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1209,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1210,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1218,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1219,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
CP007547__BD94_1220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1223,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1226,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1229,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1230,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1231,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1232,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP007547__BD94_1238,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
