replicon__gene,SRR3240403,SRR3240404,SRR3240405,SRR3240406,SRR3240407,SRR3240408,SRR3240409,SRR3240410,SRR3240411,SRR3240412,SRR3240413,SRR3240414,SRR3240397,SRR3240398,SRR3240399,SRR3240400,SRR3240401,SRR3240402
CP007547__BD94_0758,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0759,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0760,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0761,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0762,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0763,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0764,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0765,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0766,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0767,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0768,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0769,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0770,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0771,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0772,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0773,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0774,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0775,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0776,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0777,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0778,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0779,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0780,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0781,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0782,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0783,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0784,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0785,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0786,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0787,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0788,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0789,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0790,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0791,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0792,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0793,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0794,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0795,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0796,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0797,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0798,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0799,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0800,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0801,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0802,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0803,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0804,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0805,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0806,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0807,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0808,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0809,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0810,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0811,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0812,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0813,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0814,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0815,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0816,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0817,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0818,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0819,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0820,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0821,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0822,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0823,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0824,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0825,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0826,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0827,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0828,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0829,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0830,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0831,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0832,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0833,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0834,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0835,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0836,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0837,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0838,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0839,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0840,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0841,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0842,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0843,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0844,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0845,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0846,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP007547__BD94_0848,54.3026706231,74.1839762611,73.293768546,73.8872403561,73.293768546,73.293768546,73.293768546,81.3056379822,74.1839762611,81.3056379822,73.293768546,74.1839762611,73.293768546,73.293768546,73.293768546,73.293768546,73.8872403561,74.1839762611
CP007547__BD94_0849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.563002681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP007547__BD94_0850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.6454413893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP007547__BD94_0851,1.47058823529,1.47058823529,1.47058823529,1.47058823529,1.47058823529,1.47058823529,1.47058823529,1.47058823529,1.47058823529,1.47058823529,1.47058823529,1.47058823529,1.47058823529,1.47058823529,1.47058823529,1.47058823529,1.47058823529,1.47058823529
CP007547__BD94_0852,75.7974258534,76.1331841074,76.0212646894,76.1891438165,74.0346950196,77.7560156687,75.6015668719,78.6233911584,75.9932848349,77.3083379966,74.4264129827,71.9362059317,70.4812534975,75.8533855624,77.5601566872,74.5663122552,70.8729714605,75.9653049804
CP007547__BD94_0853,10.6000983768,7.72257747172,15.7402852927,23.290703394,13.7235612395,0.319724545007,4.7220855878,0.319724545007,0.319724545007,0.319724545007,0.565666502705,0.319724545007,26.9060501722,15.2975897688,0.319724545007,21.790457452,4.59911460895,10.2311854402
CP007547__BD94_0854,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0855,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0856,27.4873524452,27.4873524452,27.4873524452,27.4873524452,26.7284991568,27.7403035413,27.8246205734,27.3187183811,28.0775716695,28.0775716695,27.7403035413,26.981450253,27.7403035413,27.7403035413,27.9932546374,27.7403035413,26.981450253,26.8128161889
CP007547__BD94_0857,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0858,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0859,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0860,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0861,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0862,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0863,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP007547__BD94_0865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP007547__BD94_0866,93.661971831,95.7746478873,93.661971831,93.661971831,95.7746478873,95.7746478873,95.7746478873,95.7746478873,95.7746478873,95.7746478873,95.7746478873,95.7746478873,93.661971831,95.7746478873,95.7746478873,95.7746478873,95.7746478873,95.7746478873
CP007547__BD94_0867,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0868,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0869,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0870,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0871,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0872,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0873,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0874,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0875,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0876,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0877,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0878,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0879,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0880,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0881,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0882,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0883,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0884,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0885,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0886,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0887,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0888,100.0,100.0,100.0,53.2233883058,87.7061469265,100.0,88.0059970015,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0889,100.0,100.0,100.0,0.660501981506,82.5627476882,100.0,92.6023778071,100.0,100.0,100.0,100.0,100.0,100.0,95.2443857332,100.0,100.0,100.0,100.0
CP007547__BD94_0890,100.0,100.0,100.0,74.1787624141,72.8036669213,100.0,52.1772345302,100.0,100.0,100.0,100.0,100.0,100.0,76.012223071,100.0,100.0,100.0,100.0
CP007547__BD94_0891,100.0,100.0,100.0,100.0,54.8979591837,100.0,2.44897959184,100.0,100.0,100.0,100.0,100.0,100.0,30.0,100.0,100.0,100.0,100.0
CP007547__BD94_0892,100.0,100.0,100.0,89.2430278884,0.0,100.0,97.0119521912,100.0,100.0,100.0,100.0,100.0,100.0,71.3147410359,100.0,100.0,100.0,100.0
CP007547__BD94_0893,100.0,100.0,100.0,83.1550802139,60.4278074866,100.0,88.9037433155,100.0,100.0,100.0,100.0,100.0,100.0,47.5935828877,100.0,100.0,100.0,100.0
CP007547__BD94_0894,100.0,100.0,100.0,33.6599020294,59.6920923723,100.0,82.155353394,100.0,100.0,100.0,100.0,100.0,100.0,10.7767669699,100.0,100.0,100.0,100.0
CP007547__BD94_0895,100.0,100.0,100.0,34.1812400636,37.9650238474,100.0,27.8855325914,100.0,100.0,100.0,100.0,100.0,100.0,59.3958664547,100.0,100.0,100.0,100.0
CP007547__BD94_0896,100.0,100.0,100.0,56.0553633218,42.3010380623,100.0,26.384083045,100.0,100.0,100.0,100.0,100.0,100.0,35.1211072664,100.0,100.0,100.0,100.0
CP007547__BD94_0897,100.0,100.0,100.0,79.4413407821,9.49720670391,100.0,59.5530726257,100.0,100.0,100.0,100.0,100.0,100.0,9.72067039106,100.0,100.0,100.0,100.0
CP007547__BD94_0898,100.0,100.0,100.0,0.0,3.2154340836,100.0,85.8520900322,100.0,100.0,100.0,100.0,100.0,100.0,75.5627009646,100.0,100.0,100.0,100.0
CP007547__BD94_0899,100.0,100.0,100.0,43.9579684764,22.591943958,100.0,98.4238178634,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CP007547__BD94_0900,100.0,100.0,100.0,94.4537815126,57.8151260504,100.0,94.2857142857,100.0,100.0,100.0,100.0,100.0,100.0,43.6974789916,100.0,100.0,100.0,100.0
CP007547__BD94_0901,100.0,100.0,100.0,30.1854974705,23.3558178752,100.0,69.3929173693,100.0,100.0,100.0,100.0,100.0,100.0,20.910623946,100.0,100.0,100.0,100.0
CP007547__BD94_0902,100.0,100.0,100.0,66.1911554922,9.34379457917,100.0,29.2439372325,100.0,100.0,100.0,100.0,100.0,100.0,12.7674750357,100.0,100.0,100.0,100.0
CP007547__BD94_0903,100.0,100.0,100.0,18.8976377953,33.1496062992,100.0,86.6929133858,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0
CP007547__BD94_0904,100.0,100.0,100.0,0.0,27.4004683841,100.0,81.4988290398,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0
CP007547__BD94_0905,100.0,100.0,100.0,39.6551724138,55.1724137931,100.0,65.3448275862,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0
CP007547__BD94_0906,100.0,100.0,100.0,79.9265605875,33.782129743,100.0,61.5667074663,100.0,100.0,100.0,100.0,100.0,100.0,16.0342717258,100.0,100.0,100.0,100.0
CP007547__BD94_0907,100.0,100.0,100.0,69.5187165775,0.0,100.0,28.743315508,100.0,100.0,100.0,100.0,100.0,100.0,27.807486631,100.0,100.0,100.0,100.0
CP007547__BD94_0908,100.0,100.0,100.0,0.0,60.4316546763,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0
CP007547__BD94_0909,31.0301507538,31.6582914573,30.6532663317,0.0,10.0502512563,30.6532663317,0.0,31.9095477387,33.2914572864,32.0351758794,45.7286432161,32.0351758794,31.783919598,0.0,30.2763819095,30.2763819095,30.2763819095,29.8994974874
CP007547__BD94_0910,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0
CP007547__BD94_0911,88.1791044776,96.1791044776,100.0,28.4179104478,31.8805970149,88.1791044776,0.0,96.776119403,96.776119403,96.776119403,96.776119403,95.223880597,94.328358209,0.0,96.776119403,88.1791044776,94.6865671642,94.328358209
CP007547__BD94_0912,100.0,100.0,100.0,34.4827586207,9.29535232384,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,11.6941529235,100.0,100.0,100.0,100.0
CP007547__BD94_0913,100.0,100.0,100.0,0.0,30.8383233533,100.0,36.8263473054,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0
CP007547__BD94_0914,100.0,100.0,100.0,46.828358209,32.4626865672,100.0,77.052238806,100.0,100.0,100.0,100.0,100.0,100.0,22.3880597015,100.0,100.0,100.0,100.0
