replicon__gene,SRR3240403,SRR3240404,SRR3240405,SRR3240406,SRR3240407,SRR3240408,SRR3240409,SRR3240410,SRR3240411,SRR3240412,SRR3240413,SRR3240414,SRR3240397,SRR3240398,SRR3240399,SRR3240400,SRR3240401,SRR3240402
CP007547__BD94_0896,49.9273356401,63.5147058824,75.2932525952,1.0,1.0,84.6989619377,1.0,87.1565743945,108.849480969,116.108131488,122.191176471,93.2517301038,109.506055363,1.0,121.307093426,90.2794117647,99.0968858131,75.2335640138
CP007547__BD94_0897,48.5117318436,69.1139664804,73.9642458101,1.2447257384,1.0,78.6569832402,2.46153846154,92.8290502793,137.223463687,117.468156425,125.981005587,112.195530726,103.102793296,1.0,93.7206703911,101.544134078,100.051396648,76.4156424581
CP007547__BD94_0898,56.7411575563,59.0868167203,77.2877813505,0.0,1.0,83.7861736334,1.31835205993,86.4485530547,126.144694534,107.810289389,123.364951768,107.954983923,105.506430868,1.44893617021,103.289389068,84.2508038585,97.2009646302,86.3440514469
CP007547__BD94_0899,49.9141856392,62.6602451839,78.4465849387,1.0,1.0,71.6514886165,1.69572953737,97.8248686515,117.260945709,107.88966725,134.23117338,112.082311734,95.295971979,2.20490367776,106.739054291,84.823117338,89.9789842382,84.1926444834
CP007547__BD94_0900,44.0621848739,62.3848739496,68.8739495798,1.18683274021,1.0,85.8588235294,1.60784313725,95.1546218487,133.058823529,126.647058824,135.973109244,101.915966387,103.843697479,1.0,105.060504202,80.0907563025,100.700840336,75.8151260504
CP007547__BD94_0901,55.8659359191,58.349915683,82.9544688027,1.0,1.0,85.7731871838,1.20899149453,89.1610455312,114.338111298,109.507588533,119.437605396,101.100337268,119.031197302,1.0,125.150084317,84.1922428331,96.1475548061,75.7571669477
CP007547__BD94_0902,48.7289586305,58.817403709,67.3131241084,1.21767241379,1.0,81.0955777461,1.0,74.2967189729,106.927960057,107.745363766,113.342368046,92.2232524964,102.262482168,1.0,105.870898716,79.4657631954,97.8302425107,76.2168330956
CP007547__BD94_0903,53.5842519685,60.4897637795,77.0267716535,1.0,1.0,83.8448818898,2.19164396004,79.4763779528,112.440944882,104.384251969,122.224409449,90.7291338583,107.250393701,0.0,119.997637795,84.2732283465,99.7385826772,71.0062992126
CP007547__BD94_0904,55.5175644028,59.6838407494,77.131147541,0.0,1.0,87.7259953162,1.0,83.775175644,143.177985948,112.370023419,123.887587822,99.6861826698,101.503512881,0.0,111.299765808,96.4543325527,98.9203747073,70.2084309133
CP007547__BD94_0905,50.1620689655,62.3672413793,77.3327586207,1.0,1.496875,80.2534482759,1.0,88.7982758621,121.29137931,100.739655172,118.489655172,94.6586206897,100.979310345,0.0,119.224137931,83.75,98.9689655172,76.3189655172
CP007547__BD94_0906,56.8604651163,69.8164014688,86.4871481028,1.18989280245,1.0,96.5630354957,1.59244532803,109.876376989,132.761321909,124.652386781,128.734394125,103.184822521,100.326805386,1.39694656489,107.832313341,89.9791921665,109.157894737,76.6682986536
CP007547__BD94_0907,58.4104278075,60.3302139037,74.7740641711,1.0,0.0,75.6697860963,1.02790697674,96.314171123,119.676470588,136.135026738,120.867647059,102.874331551,99.6122994652,1.0,103.450534759,83.1965240642,90.1550802139,80.5240641711
CP007547__BD94_0908,53.7553956835,50.9352517986,74.5827338129,0.0,1.0,67.2302158273,0.0,97.1007194245,109.09352518,132.539568345,120.625899281,99.1798561151,101.35971223,0.0,75.3525179856,83.2446043165,83.381294964,76.5971223022
CP007547__BD94_0909,20.7975708502,30.7063492063,36.6475409836,0.0,1.0,33.0081967213,0.0,46.7322834646,52.4452830189,57.5764705882,35.989010989,40.3294117647,40.4031620553,0.0,25.9668049793,42.1950207469,37.2780082988,32.3697478992
CP007547__BD94_0910,32.1963190184,37.0061349693,45.4478527607,0.0,0.0,30.9018404908,0.0,52.5705521472,76.8895705521,76.2944785276,94.1349693252,73.5398773006,51.472392638,0.0,46.7852760736,60.9877300613,67.1595092025,55.717791411
CP007547__BD94_0911,40.0033852404,42.5754189944,49.9665671642,1.35924369748,1.0,57.1279620853,0.0,71.468229488,93.3898827884,87.8716841456,96.3849475632,78.3680250784,72.8170886076,0.0,74.2720542875,67.2037914692,67.8070617907,52.0512658228
CP007547__BD94_0912,58.335832084,57.155922039,80.0974512744,1.0,1.0,82.952023988,0.0,113.421289355,134.226386807,130.84107946,138.832083958,117.173913043,122.595202399,1.0,102.418290855,90.5472263868,102.272863568,70.7511244378
CP007547__BD94_0913,46.8263473054,68.3982035928,96.3473053892,0.0,1.0,84.254491018,1.0,128.335329341,138.667664671,124.254491018,131.458083832,131.047904192,101.688622754,0.0,109.461077844,97.1976047904,104.916167665,80.628742515
CP007547__BD94_0914,58.4580223881,72.3899253731,89.4654850746,1.0,1.0,82.6856343284,1.08232445521,120.392723881,153.085820896,112.487873134,143.166044776,138.038246269,115.558768657,1.06666666667,109.77891791,104.63619403,113.252798507,82.9850746269
CP007547__BD94_0915,46.3402255639,64.8684210526,74.545112782,0.0,1.0,83.4680451128,1.0,103.319548872,122.041353383,102.178571429,111.343984962,107.879699248,105.836466165,1.2864321608,96.75,101.492481203,111.280075188,79.5131578947
CP007547__BD94_0916,57.1584415584,57.7532467532,82.0649350649,1.0,1.0,87.7428571429,1.0,107.937662338,124.428571429,111.249350649,108.602597403,101.355844156,104.763636364,0.0,96.4207792208,91.3012987013,102.974025974,76.6987012987
CP007547__BD94_0917,66.0665024631,66.6625615764,99.7955665025,0.0,1.14525139665,88.3620689655,1.0,113.596059113,136.086206897,131.054187192,137.965517241,112.339901478,115.401477833,0.0,121.859605911,95.5197044335,107.950738916,79.5443349754
CP007547__BD94_0918,59.7911676647,70.9640718563,74.0359281437,0.0,1.13663133098,81.747754491,1.17058096415,116.294161677,126.092814371,114.420658683,136.604041916,112.561377246,109.425898204,0.0,101.964820359,100.033682635,105.127245509,83.3682634731
CP007547__BD94_0919,55.7599557522,54.9546460177,63.935840708,0.0,1.42613636364,65.9081858407,1.25951557093,97.75,118.014380531,112.045353982,125.454646018,124.119469027,108.902654867,1.0,91.2334070796,95.4756637168,92.439159292,55.1825221239
CP007547__BD94_0920,48.9451038576,50.9362017804,78.3545994065,1.103125,1.0,79.4354599407,1.88803088803,93.0111275964,135.022255193,122.284866469,131.306379822,112.644658754,105.734421365,1.0,112.106824926,90.428041543,93.9777448071,73.3516320475
CP007547__BD94_0921,55.8575489577,66.781427669,75.4204042956,1.85515873016,1.38514588859,85.2984838913,1.00084530854,100.276689829,131.730259002,125.180037903,128.837650032,113.227100442,119.43809223,1.16705516706,112.108022742,89.4434617814,99.7520530638,81.6734049274
CP007547__BD94_0922,51.9519450801,59.2208237986,79.7883295195,1.0955165692,2.11562115621,88.6052631579,1.0,101.535469108,132.284897025,124.914187643,128.528604119,101.231121281,112.653318078,1.0,117.447368421,104.366132723,105.258581236,73.847826087
CP007547__BD94_0923,49.7403314917,58.2872928177,78.2430939227,0.0,1.0,69.8784530387,1.0,104.812154696,125.419889503,120.298342541,119.359116022,116.325966851,89.9723756906,0.0,108.745856354,87.773480663,109.580110497,77.9613259669
CP007547__BD94_0924,49.1740812379,61.5203094778,70.5319148936,0.0,1.2199592668,67.3984526112,1.0,94.8491295938,117.01934236,116.719535783,125.775628627,100.299806576,85.3907156673,0.0,95.6228239845,89.9245647969,106.992263056,74.4506769826
CP007547__BD94_0925,43.0191176471,56.9433823529,82.1441176471,1.10780141844,1.34392265193,73.3272058824,1.65358744395,83.0573529412,112.851470588,112.436029412,120.739705882,107.344117647,108.440441176,0.0,132.5875,85.575,99.1132352941,71.3948529412
CP007547__BD94_0926,43.3528301887,46.2150943396,67.3141509434,2.2358490566,1.40206185567,69.7273584906,1.48116438356,76.7849056604,105.56509434,98.641509434,108.811320755,82.3132075472,87.05,1.0,95.4264150943,74.8650943396,87.970754717,69.1349056604
CP007547__BD94_0927,47.9620991254,59.4251278305,69.7995626822,1.0,1.26829268293,78.9832361516,1.0,95.8508327299,123.19606414,110.576530612,116.283527697,104.145772595,107.360787172,1.36249014972,114.378279883,93.4642857143,86.2864431487,73.4280496713
CP007547__BD94_0928,62.0414438503,60.0481283422,89.5962566845,1.0,1.0,85.6417112299,1.0,106.342245989,127.446524064,121.090909091,139.451871658,113.627005348,116.292780749,0.0,100.47459893,104.895721925,103.43315508,79.2339572193
CP007547__BD94_0929,53.1596820809,69.8106936416,86.8526011561,1.53,1.0,90.9552023121,1.0,104.155346821,131.833815029,117.88583815,132.221820809,108.960260116,115.675578035,1.0,134.50650289,94.2369942197,109.778179191,77.2362716763
CP007547__BD94_0930,46.0928143713,56.6946107784,76.3502994012,1.35329341317,0.0,66.4461077844,1.0,94.628742515,112.24251497,93.622754491,142.179640719,97.6886227545,93.494011976,1.0,84.5898203593,78.9161676647,97.7964071856,89.5
CP007547__BD94_0931,55.5596059113,57.4266009852,77.4650246305,1.0,0.0,85.445320197,2.14805825243,89.4305418719,123.137931034,120.515270936,130.677832512,119.139901478,98.5320197044,1.0,101.738916256,97.1911330049,108.401970443,81.2916256158
CP007547__BD94_0932,46.2159090909,59.2808441558,67.9074675325,1.0,1.0,69.1720779221,1.67056856187,91.9188311688,118.847402597,95.7353896104,144.159090909,115.439935065,83.6899350649,1.0,77.2142857143,95.474025974,91.5795454545,74.2824675325
CP007547__BD94_0933,33.932642487,33.4546632124,59.5168393782,1.0,1.0,52.3665803109,1.0,65.3121761658,77.6049222798,69.9028497409,84.8626943005,73.8601036269,68.4235751295,0.0,60.1269430052,66.9650259067,66.1204663212,59.2590673575
CP007547__BD94_0934,47.4497217069,64.7974025974,79.6348794063,1.0,1.48910891089,79.2166975881,1.0,87.4311688312,103.907977737,106.849721707,121.720593692,95.0838589981,98.5012987013,1.0,118.136920223,85.8400742115,102.519851577,70.025974026
CP007547__BD94_0935,49.9165424739,60.739195231,81.9232488823,1.0,1.0,74.3792846498,1.72717391304,92.8591654247,111.819672131,105.02533532,108.463487332,93.8166915052,106.846497765,1.0,100.440387481,93.7965722802,92.3211624441,79.3077496274
CP007547__BD94_0936,52.8048933501,62.3946047679,75.0250941029,1.0,1.0,65.3155583438,1.0,79.5583437892,105.403387704,105.870138018,113.407779172,95.1511919699,95.4767879548,1.13189189189,102.801129235,82.76097867,98.6744040151,72.6643663739
CP007547__BD94_0937,47.0499561788,63.490797546,73.0411919369,1.12763157895,1.3904109589,82.8624014023,2.06194690265,85.4864154251,123.2427695,108.401402279,118.101665206,85.5670464505,104.428571429,1.0,124.835232252,88.0534618755,99.9298860649,79.8308501315
CP007547__BD94_0938,46.2190082645,65.3595041322,76.7438016529,0.0,1.0,80.5433884298,0.0,93.9814049587,141.454545455,121.811983471,133.91322314,103.169421488,112.386363636,1.0,120.754132231,101.752066116,118.576446281,89.5847107438
CP007547__BD94_0939,52.6260869565,72.8,78.9304347826,0.0,0.0,73.5043478261,0.0,90.2869565217,149.373913043,131.0,135.034782609,127.704347826,111.07826087,0.0,112.956521739,120.852173913,142.452173913,81.6347826087
CP007547__BD94_0940,60.166437414,68.2228335626,84.8253094911,1.0,1.0,77.7455295736,1.44029850746,98.0426409904,109.50343879,108.266850069,130.272352132,108.902338377,106.111416781,1.26283367556,102.022008253,109.603851444,98.4112792297,86.0646492435
CP007547__BD94_0941,60.9393139842,45.8496042216,83.1081794195,1.0,1.0,71.562005277,0.0,88.073878628,126.601583113,117.725593668,130.540897098,101.556728232,96.5963060686,1.0,99.5435356201,104.889182058,104.569920844,92.8680738786
CP007547__BD94_0942,55.4623287671,56.0787671233,75.5650684932,1.0,1.0,68.8287671233,1.0,82.404109589,126.633561644,117.315068493,132.630136986,98.7876712329,95.5342465753,0.0,120.301369863,100.45890411,104.229452055,80.7294520548
CP007547__BD94_0943,53.4412955466,57.2145748988,82.7327935223,1.0,0.0,68.4574898785,1.0,75.4817813765,127.267206478,111.623481781,144.076923077,99.5141700405,93.6882591093,0.0,95.4493927126,82.4453441296,97.3724696356,66.1902834008
CP007547__BD94_0944,51.3100436681,50.7336244541,68.5152838428,0.0,0.0,74.4323144105,1.0,89.9781659389,115.834061135,105.358078603,126.864628821,108.205240175,108.423580786,0.0,66.7248908297,75.4890829694,93.3537117904,72.7816593886
CP007547__BD94_0945,47.6760644419,60.7065592635,75.3573072497,1.301540719,1.0,80.6553509781,1.47413793103,87.0391254315,108.444764097,109.251438435,102.482163406,84.1593785961,106.1283084,0.0,115.995397008,89.4286536249,95.9902186421,73.2554660529
CP007547__BD94_0946,54.0992,75.2256,94.1216,2.5792,1.0,90.9872,1.66996047431,106.3136,142.592,115.2672,121.0336,107.168,122.56,0.0,119.0656,108.568,111.616,103.2624
CP007547__BD94_0947,46.8678526048,57.2744599746,74.6785260483,1.80118694362,1.34586466165,73.790343075,1.56581986143,83.6569250318,111.144853875,87.4231257942,109.739517154,91.4942820839,114.086404066,1.0,95.6365946633,91.3202033037,93.3532401525,73.293519695
CP007547__BD94_0948,70.8837703756,89.118355776,117.967399008,79.5064377682,60.8971223022,115.093550673,50.4575645756,118.778880227,173.144578313,160.982282069,186.729978738,137.163004961,164.881644224,56.6230329041,190.746279235,141.837703756,161.812189936,123.766123317
CP007547__BD94_0949,59.4053097345,65.4672566372,68.5716814159,1.16509433962,2.15575221239,78.5522123894,1.18684210526,83.5380530973,118.030088496,119.476106195,133.90619469,109.727433628,102.173451327,1.0,101.279646018,95.4283185841,108.939823009,81.9734513274
CP007547__BD94_0950,42.3705357143,59.5982142857,66.6116071429,1.0,1.41059602649,65.8258928571,0.0,81.1026785714,104.227678571,92.4955357143,118.712053571,96.5625,95.0267857143,0.0,92.5535714286,81.4575892857,100.732142857,79.8973214286
CP007547__BD94_0951,39.8832335329,62.1077844311,59.1886227545,1.0,1.0,72.6437125749,1.0,77.2365269461,95.9700598802,92.8053892216,139.28742515,97.9041916168,87.0269461078,0.0,69.2185628743,89.0119760479,104.22754491,80.4191616766
CP007547__BD94_0952,43.5337423313,59.1042944785,62.5644171779,1.0,0.0,67.1411042945,1.0,88.472392638,84.3128834356,107.355828221,132.496932515,93.7484662577,86.5398773006,1.33128834356,79.6196319018,84.4785276074,91.490797546,68.2331288344
CP007547__BD94_0953,50.8817766166,54.5388634879,75.0111038537,1.26011560694,1.0,76.6067929458,1.2633744856,79.6244284781,105.514696277,116.099281515,117.51992162,92.6792945787,105.997387329,1.00469483568,110.662312214,90.8399738733,99.2449379491,78.3161332462
CP007547__BD94_0954,50.3772791024,54.0967741935,91.1865357644,1.64137214137,1.03,81.5042075736,1.04365079365,94.2755960729,114.924263675,116.958625526,120.147265077,95.1423562412,109.252454418,1.0,105.474754558,93.0848527349,107.419354839,76.4137447405
CP007547__BD94_0955,45.3649946638,56.5005336179,86.9786552828,1.10491803279,1.0,79.7214514408,1.04976303318,97.6787620064,125.164354322,118.065101387,122.973319104,101.336179296,112.823906083,1.0,102.268943436,86.2518676628,96.3127001067,73.1035218783
CP007547__BD94_0956,58.4478798587,65.5,96.0733215548,1.0,1.0,80.0070671378,1.38471177945,98.9143109541,127.61130742,110.239399293,135.957597173,113.772968198,104.306537102,1.39285714286,102.330388693,80.675795053,88.9567137809,84.1183745583
CP007547__BD94_0957,59.2574938575,57.7611793612,82.5803439803,1.20287253142,1.0186440678,84.7597051597,1.0,95.883046683,119.761670762,118.544963145,125.500737101,105.881081081,113.687469287,1.0,110.611793612,86.1267813268,100.992628993,76.1257985258
CP007547__BD94_0958,47.3925233645,54.9579439252,65.2009345794,1.90625,1.0,67.0654205607,1.0,74.3130841121,110.303738318,97.4252336449,99.4859813084,86.8878504673,103.46728972,0.0,88.8504672897,64.0887850467,83.0841121495,61.808411215
CP007547__BD94_0959,0.0,0.0,1.0,0.0,1.0,2.83146067416,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
CP007547__BD94_0960,0.0,1.0,1.0,1.221001221,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
CP007547__BD94_0961,46.9845360825,46.4716494845,75.9652061856,1.82262996942,1.0,72.6237113402,1.21755725191,82.5362134689,102.789948454,107.363402062,123.217783505,100.894536213,97.2706185567,0.0,105.849226804,72.9278350515,90.8084291188,72.9961340206
CP007547__BD94_0962,51.0603305785,59.6933884298,80.7198347107,1.80325203252,1.0,77.4305785124,1.14149659864,96.4603305785,129.410743802,117.92231405,119.115702479,108.997520661,110.248760331,1.0,109.034710744,87.4768595041,102.540495868,77.4504132231
CP007547__BD94_0963,50.5969479354,55.4658886894,72.2576301616,67.3018867925,54.2844400396,70.5062836625,48.3039215686,95.6938958707,121.573608618,113.1005386,132.005385996,94.7154398564,104.380610413,64.7308270677,91.1965888689,88.7324955117,100.587971275,78.1768402154
CP007547__BD94_0964,50.0444763271,68.3773314204,73.6958393113,127.763271162,82.6800573888,88.6068866571,92.7144906743,104.578192253,120.017216643,117.117647059,131.791965567,113.411764706,114.601147776,90.9913916786,105.552367288,97.3142037303,97.8077474892,90.9110473458
CP007547__BD94_0965,58.9163822526,58.5017064846,67.837883959,111.861774744,81.1604095563,92.9692832765,88.0170648464,106.56996587,119.798634812,129.0,137.911262799,122.418088737,91.4982935154,70.1501706485,82.6996587031,99.5392491468,102.105802048,77.2798634812
CP007547__BD94_0966,48.7573800738,58.1153136531,71.6983394834,97.6983394834,77.5433579336,76.5839483395,74.2435424354,80.0590405904,116.032287823,93.5212177122,135.336715867,103.791512915,88.963099631,61.0857933579,92.6881918819,82.9363468635,92.2223247232,73.545202952
CP007547__BD94_0967,50.1945945946,60.8189189189,67.1432432432,102.132432432,70.3864864865,78.7486486486,71.2,101.37027027,133.821621622,104.686486486,125.097297297,113.272972973,95.4837837838,62.4108108108,97.5081081081,91.1513513514,96.7621621622,66.2783783784
CP007547__BD94_0968,57.8575197889,57.907651715,78.308707124,111.150395778,91.4986807388,90.1398416887,81.8469656992,113.598944591,124.883905013,119.783641161,129.604221636,109.905013193,120.234828496,81.6226912929,113.269129288,89.9973614776,101.89182058,79.4221635884
CP007547__BD94_0969,64.462562396,53.9001663894,76.9617304493,100.111480865,84.9134775374,82.8069883527,88.5074875208,98.6805324459,136.797004992,109.364392679,124.901830283,101.527454243,109.229617304,77.1980033278,115.259567388,84.3760399334,111.031613977,81.3693843594
CP007547__BD94_0970,47.1811023622,65.7716535433,78.5748031496,103.763779528,76.3464566929,68.9212598425,67.937007874,97.3464566929,160.448818898,108.94488189,141.456692913,105.015748031,104.015748031,82.0078740157,91.1732283465,90.7244094488,104.748031496,79.0393700787
CP007547__BD94_0971,56.6740331492,68.6211523283,80.3046566693,133.600631413,95.7419100237,84.8232044199,85.8895027624,98.5769534333,129.661404893,124.599052881,125.829518548,102.5382794,125.507498027,93.545382794,116.031570639,95.3606945541,108.340962904,83.3827940016
CP007547__BD94_0972,57.0642857143,59.68,73.1385714286,100.79,88.1914285714,70.39,75.7085714286,97.2814285714,121.081428571,108.224285714,113.678571429,94.9828571429,103.855714286,75.5928571429,111.928571429,91.82,94.9314285714,67.8828571429
CP007547__BD94_0973,43.9235924933,62.4658176944,75.3009383378,103.658176944,81.3170241287,76.6735924933,75.4651474531,82.5308310992,93.6380697051,119.809651475,116.396782842,93.5636729223,90.004691689,79.394772118,108.772117962,95.4745308311,85.908847185,73.4752010724
CP007547__BD94_0974,43.4928684628,58.8589540412,81.7004754358,107.123613312,76.6687797147,77.1949286846,88.3851030111,91.3185419968,129.115689382,103.377179081,112.732171157,86.9223454834,108.824088748,73.0475435816,127.331220285,91.5800316957,98.0808240887,71.4960380349
CP007547__BD94_0975,45.9602888087,55.1579422383,71.3790613718,100.466606498,81.4837545126,67.7391696751,81.4747292419,83.8790613718,125.809566787,112.966606498,121.618231047,92.0640794224,100.107400722,71.0568592058,113.353790614,88.9314079422,96.9485559567,70.5622743682
CP007547__BD94_0976,47.8906752412,59.3778135048,65.0,104.350482315,64.6575562701,63.0,72.7990353698,92.0675241158,119.871382637,98.577170418,119.438906752,87.3601286174,106.874598071,71.9935691318,79.9501607717,74.3215434084,98.8569131833,69.8183279743
CP007547__BD94_0977,42.815446339,65.6088264794,78.9277833501,122.128385155,72.7943831494,88.2908726179,78.5707121364,77.3149448345,114.900702106,97.519558676,105.102306921,96.8294884654,100.05115346,79.1193580742,131.305917753,88.8294884654,95.5205616851,63.9277833501
CP007547__BD94_0978,42.7188976378,71.1409448819,76.8952755906,120.84015748,85.7346456693,83.5779527559,85.6771653543,89.0763779528,124.888188976,112.624409449,119.573228346,100.511023622,122.607086614,77.0952755906,111.192125984,86.0480314961,98.1157480315,85.5157480315
CP007547__BD94_0979,46.025871766,56.7930258718,75.2294713161,119.040494938,84.5973003375,73.9583802025,75.4881889764,72.6951631046,106.395950506,120.457817773,105.875140607,97.7671541057,95.1282339708,78.6557930259,119.959505062,85.1001124859,107.858267717,84.0123734533
CP007547__BD94_0980,40.4887218045,77.8496240602,86.6090225564,92.984962406,91.2781954887,66.962406015,83.037593985,90.2781954887,116.22556391,116.751879699,133.827067669,95.3007518797,94.5338345865,72.969924812,93.1729323308,99.0526315789,109.834586466,80.3909774436
CP007547__BD94_0981,54.8406466513,62.8752886836,73.9884526559,100.771362587,75.1755196305,69.5381062356,78.3279445727,90.9076212471,119.43187067,104.45034642,125.558891455,95.8429561201,94.9445727483,67.7967667436,88.6905311778,91.3325635104,101.988452656,74.2702078522
CP007547__BD94_0982,57.1230068337,54.3986332574,69.9681093394,101.560364465,74.6605922551,73.5671981777,70.4214123007,86.2596810934,131.83143508,113.981776765,117.83143508,89.0728929385,102.949886105,70.6514806378,86.4191343964,84.6810933941,108.592255125,53.9977220957
CP007547__BD94_0983,52.9698492462,53.1457286432,76.216080402,110.100502513,86.256281407,75.5376884422,84.2361809045,94.4522613065,112.040201005,109.005025126,123.271356784,89.0100502513,106.59798995,68.5829145729,96.216080402,71.7185929648,91.0653266332,58.4572864322
CP007547__BD94_0984,55.7118226601,54.2709359606,72.6206896552,121.822660099,98.5344827586,82.5049261084,89.3891625616,86.4975369458,117.224137931,108.226600985,127.938423645,97.2266009852,109.118226601,73.5960591133,101.844827586,88.7832512315,93.7906403941,65.1354679803
CP007547__BD94_0985,44.3425797503,56.9514563107,84.5908460472,114.389736477,88.866851595,76.8654646325,78.4285714286,85.20110957,125.416088766,114.242718447,125.686546463,94.7850208044,109.063800277,78.1664355062,113.614424411,87.9251040222,100.427184466,75.2302357836
CP007547__BD94_0986,49.128285078,57.4592427617,79.965701559,122.794209354,79.6160356347,81.3768374165,76.4766146993,89.9777282851,115.324721604,106.988864143,107.702449889,84.8396436526,104.118485523,81.608908686,139.846770601,84.8472160356,97.0877505568,82.4008908686
CP007547__BD94_0987,46.9625550661,68.9537444934,79.9427312775,109.982378855,91.9118942731,87.5616740088,88.2444933921,103.215859031,140.971365639,129.039647577,122.931718062,109.376651982,109.892070485,89.7400881057,113.689427313,94.4207048458,101.704845815,77.5969162996
CP007547__BD94_0988,60.885315534,66.1365291262,84.0533980583,121.807645631,91.1777912621,88.114684466,74.2639563107,103.984223301,135.839805825,120.617718447,136.056432039,119.381674757,107.67657767,91.1814320388,111.094053398,106.173543689,100.112864078,86.6620145631
CP007547__BD94_0989,46.3401639344,59.631147541,85.4262295082,90.6762295082,78.1885245902,88.9918032787,71.012295082,90.7459016393,119.290983607,106.008196721,118.831967213,112.118852459,119.405737705,67.3319672131,86.1598360656,87.8975409836,84.1926229508,85.0450819672
CP007547__BD94_0990,46.4118811881,53.1346534653,83.2851485149,87.6118811881,67.3643564356,68.3465346535,69.8099009901,96.2336633663,106.811881188,99.4930693069,123.782178218,96.9544554455,95.6831683168,65.8316831683,65.7485148515,89.9346534653,103.899009901,82.3861386139
CP007547__BD94_0991,52.5697211155,58.6653386454,77.4820717131,126.330677291,94.4900398406,81.3625498008,94.5,114.414342629,136.195219124,127.625498008,136.021912351,120.557768924,105.810756972,81.5338645418,102.733067729,112.376494024,105.637450199,89.0816733068
CP007547__BD94_0992,57.4944,62.6096,82.2448,115.4816,101.416,83.8288,81.3904,106.8784,125.928,119.4464,137.9872,116.24,112.7072,83.0544,109.1136,84.3168,105.5712,86.28
CP007547__BD94_0993,50.8107364074,67.9807295251,80.6139022712,118.693048864,77.6627666896,79.1493461803,77.6256022023,85.8272539573,113.344803854,113.398485891,118.632484515,98.3145216793,113.422573985,78.8024776325,119.301445286,94.4583620096,100.261527873,79.8898830007
CP007547__BD94_0994,49.0675416133,61.5256081946,81.533290653,128.471190781,77.747759283,86.3079385403,85.8306658131,78.7836107554,111.696222791,112.826504481,113.946542894,86.880921895,107.475352113,86.7291933419,122.646927017,89.0928297055,99.4833546735,77.3281049936
CP007547__BD94_0995,53.9706422018,62.3018348624,86.9275229358,105.650458716,78.4018348624,88.8678899083,85.4211009174,86.7458715596,130.172477064,121.401834862,123.575229358,101.760550459,108.881651376,75.7568807339,110.673394495,89.8688073394,101.679816514,81.2559633028
CP007547__BD94_0996,48.7449174079,57.5543202033,72.6375476493,112.914866582,76.0654383736,82.1905972046,78.9329733164,82.5384371029,113.345616264,100.173125794,114.418678526,95.2255400254,110.385324015,73.9977763659,110.339898348,89.4189961881,99.7379288437,73.3182973316
CP007547__BD94_0997,49.2360655738,58.1245901639,71.9986885246,101.482622951,81.3678688525,84.6472131148,74.1914754098,90.1173770492,115.435409836,103.660983607,126.757377049,93.142295082,114.050491803,75.0281967213,107.552786885,87.366557377,105.464262295,78.8045901639
CP007547__BD94_0998,41.2318731118,58.8013595166,70.4607250755,111.559667674,78.2152567976,80.7024169184,86.3663141994,72.6216012085,103.747734139,104.82326284,118.337613293,95.2877643505,93.6744712991,86.2900302115,109.897280967,85.7651057402,90.3277945619,80.6827794562
CP007547__BD94_0999,49.8933901919,52.4797441365,80.2686567164,97.8358208955,80.4712153518,84.1023454158,75.9466950959,64.4712153518,110.842217484,108.652452026,88.2750533049,74.1087420043,99.7931769723,80.3603411514,96.4626865672,83.3006396588,99.0938166311,74.9360341151
CP007547__BD94_1000,55.9990319458,66.1781219748,74.757018393,101.336882865,73.3184898354,84.8654404647,83.9370764763,75.5788964182,120.848015489,114.557599226,105.019361084,81.669893514,105.095837367,72.0638915779,115.322362052,90.9757986447,98.0493707648,75.1316553727
CP007547__BD94_1001,56.7316715543,56.5601173021,83.0131964809,106.385630499,79.9692082111,77.8108504399,90.9706744868,82.7639296188,111.296187683,102.495601173,106.417888563,89.0791788856,106.891495601,73.5117302053,95.3826979472,80.8973607038,96.2390029326,71.0205278592
CP007547__BD94_1002,50.2366071429,58.5044642857,70.7017857143,87.725,76.1008928571,70.3294642857,78.0419642857,76.1973214286,108.279464286,97.4142857143,106.396428571,89.1294642857,96.8401785714,74.3151785714,87.2035714286,82.5026785714,87.8035714286,65.03125
CP007547__BD94_1003,48.1110074627,56.5671641791,71.0559701493,108.967350746,83.8927238806,76.1520522388,79.3833955224,87.3703358209,120.583022388,108.517723881,120.402985075,105.667910448,113.819962687,82.4925373134,117.708955224,82.7779850746,89.4123134328,72.7714552239
CP007547__BD94_1004,56.5102827763,68.5437017995,73.9575835476,96.1491002571,88.5951156812,73.2532133676,79.2275064267,87.6195372751,120.173521851,124.131105398,120.491002571,101.577120823,100.05655527,68.9781491003,96.7506426735,84.733933162,97.236503856,71.4138817481
CP007547__BD94_1005,46.2037914692,54.2855450237,54.4502369668,84.4917061611,68.7002369668,60.8210900474,67.0521327014,98.8661137441,96.5627962085,93.9466824645,119.345971564,102.640995261,79.6481042654,66.0438388626,79.7393364929,80.4964454976,95.1409952607,64.8518957346
CP007547__BD94_1006,34.1734693878,71.1428571429,52.0918367347,106.785714286,75.4234693878,67.9693877551,72.112244898,90.2295918367,91.5,94.5255102041,146.795918367,108.484693878,84.7704081633,55.4285714286,71.9285714286,68.8010204082,86.4540816327,74.25
